name,homepage,category,factual
http://www.elpasotimes.com/,El Paso Times,leftcenter,HIGH
https://www.eff.org/,Electronic Frontier Foundation,leftcenter,HIGH
https://emerging-europe.com/about/,Emerging Europe,leftcenter,MOSTLY FACTUAL
http://www.emirates247.com/,Emirates 24/7,leftcenter,HIGH
https://www.emptywheel.net/,Empty Wheel,leftcenter,HIGH
https://www.engadget.com/,Engadget,leftcenter,HIGH
https://ew.com,Entertainment Weekly,leftcenter,HIGH
https://euobserver.com/,EU Observer,leftcenter,HIGH
http://www.euractiv.com/,Euractiv,leftcenter,MIXED
https://www.exposingtruth.com/,Exposing the Truth,leftcenter,HIGH
http://factmyth.com/,Fact / Myth,leftcenter,HIGH
http://fair.org/,Fairness & Accuracy in Reporting (FAIR),leftcenter,HIGH
http://www.fairvote.org/,FairVote,leftcenter,HIGH
https://www.fastcompany.com/,Fast Company Magazine,leftcenter,HIGH
https://feministfrequency.com/,Feminist Frequency,leftcenter,HIGH
https://www.fightforthefuture.org,Fight for the Future,leftcenter,HIGH
https://fivethirtyeight.com/,FiveThirtyEight,leftcenter,HIGH
http://fpif.org/,Foreign Policy in Focus,leftcenter,HIGH
https://www.fwweekly.com/,Fort Worth Weekly,leftcenter,HIGH
https://www.francetvinfo.fr/,France Info,leftcenter,HIGH
http://freakonomics.com/,Freakonomics Radio,leftcenter,HIGH
https://www.fresnobee.com/,Fresno Bee,leftcenter,HIGH
https://fusion.tv/,Fusion,leftcenter,HIGH
https://www.gaystarnews.com/,Gay Star News,leftcenter,HIGH
http://www.glamour.com/,Glamour Magazine,leftcenter,HIGH
https://www.globalcitizen.org/en/,Global Citizen,leftcenter,HIGH
https://globalnews.ca/,Global News,leftcenter,HIGH
http://www.pri.org/programs/globalpost,Global Post,leftcenter,HIGH
https://globalrealnews.com,Global Real News,leftcenter,MIXED
http://globalriskinsights.com,Global Risk Insights (GRI),leftcenter,HIGH
http://www.globaltimes.cn/,Global Times (China),leftcenter,NA
https://news.google.com/,Google News,leftcenter,HIGH
https://gothamist.com/,Gothamist,leftcenter,HIGH
http://www.governing.com/,Governing Magazine,leftcenter,HIGH
https://whistleblower.org/,Government Accountability Project (GAP),leftcenter,HIGH
https://www.govexec.com/,Government Executive,leftcenter,HIGH
https://www.greensboro.com/,Greensboro News and Record,leftcenter,HIGH
https://www.greentechmedia.com/,Greentech Media,leftcenter,HIGH
http://grist.org/,Grist,leftcenter,HIGH
https://www.gunviolencearchive.org,Gun Violence Archive,leftcenter,HIGH
https://harpers.org,Harper’s Magazine,leftcenter,HIGH
http://www.courant.com/,The Hartford Courant,leftcenter,HIGH
http://harvardpolitics.com/,Harvard Political Review,leftcenter,HIGH
https://www.health.com/,Health Magazine,leftcenter,MIXED
https://www.healthyway.com,HealthyWay,leftcenter,HIGH
https://heavy.com,Heavy,leftcenter,HIGH
https://www.hs.fi/,Helsingin Sanomat,leftcenter,HIGH
https://www.helsinkitimes.fi/,Helsinki Times,leftcenter,HIGH
https://www.hcn.org,High Country News,leftcenter,HIGH
http://highline.huffingtonpost.com,Highline,leftcenter,HIGH
http://www.hindustantimes.com/,Hindustan Times,leftcenter,HIGH
http://historynewsnetwork.org/,History News Network,leftcenter,HIGH
https://www.hollywoodreporter.com/,Hollywood Reporter,leftcenter,HIGH
https://www.civilbeat.org,Honolulu Civil Beat,leftcenter,HIGH
https://www.staradvertiser.com/,Honolulu Star-Advertiser,leftcenter,HIGH
https://www.houstonchronicle.com/,Houston Chronicle,leftcenter,HIGH
https://www.hrw.org/,Human Rights Watch,leftcenter,HIGH
https://www.humanium.org,Humanium,leftcenter,HIGH
http://www.hurriyetdailynews.com/,Hurriyet Daily News,leftcenter,MIXED
http://www.icenews.is/,Ice News,leftcenter,HIGH
http://ifamericaknew.org/,If Americans Knew,leftcenter,HIGH
https://independentaustralia.net/,Independent Australia,leftcenter,HIGH
https://inews.co.uk/,iNews,leftcenter,HIGH
https://www.infobae.com/,Infobae,leftcenter,HIGH
http://www.inquisitr.com/news/,Inquisitr,leftcenter,MIXED
https://www.insideedition.com,Inside Edition,leftcenter,HIGH
https://www.insidehighered.com/,Inside Higher Ed,leftcenter,HIGH
https://www.insidephilanthropy.com,Inside Philanthropy,leftcenter,HIGH
https://www.insider.com/,Insider,leftcenter,HIGH
https://insideclimatenews.org/,InsideClimate News,leftcenter,HIGH
https://imeu.org,Institute for Middle East Understanding (IMEU),leftcenter,HIGH
https://itep.org/,Institute on Taxation and Economic Policy (ITEP),leftcenter,HIGH
https://www.ibtimes.com/,International Business Times,leftcenter,MIXED
https://www.icrw.org/,International Center for Research on Women,leftcenter,HIGH
https://www.crisisgroup.org/,International Crisis Group,leftcenter,HIGH
http://www.interpretermag.com/,(The) Interpreter Magazine,leftcenter,HIGH
https://www.inverse.com,Inverse,leftcenter,HIGH
http://ipolitics.ca/,iPolitics,leftcenter,HIGH
http://www.irinnews.org/,IRIN News,leftcenter,HIGH
http://www.jacksonfreepress.com,Jackson Free Press,leftcenter,HIGH
http://www.jihadica.com/,Jihadica,leftcenter,HIGH
https://jointcenter.org/,Joint Center for Political and Economic Studies,leftcenter,HIGH
http://www.helvidius.org/,Journal of Politics and Society,leftcenter,HIGH
https://www.justsecurity.org/,Just Security,leftcenter,HIGH
https://www.kansascity.com,Kansas City Star,leftcenter,HIGH
http://www.kmov.com/,KMOV,leftcenter,HIGH
http://www.knightfoundation.org/,Knight Foundation,leftcenter,HIGH
http://www.koco.com/,KOCO News 5,leftcenter,HIGH
https://kotaku.com,Kotaku,leftcenter,HIGH
https://kuow.org/,KUOW NPR,leftcenter,HIGH
http://www.kurdistan24.net,Kurdistan 24,leftcenter,MIXED
https://www.laconiadailysun.com/,Laconia Daily Sun,leftcenter,HIGH
http://www.lapresse.ca/,La Presse,leftcenter,HIGH
https://www.lastampa.it/,La Stampa,leftcenter,HIGH
https://www.latimes.com/,LA Times (Los Angeles Times),leftcenter,HIGH
https://lasvegassun.com,Las Vegas Sun,leftcenter,MOSTLY FACTUAL
http://www.latintimes.com/,Latin Times,leftcenter,HIGH
http://www.leftjustified.com/,Left Justified,leftcenter,HIGH
http://lethbridgeherald.com/,Lethbridge Herald,leftcenter,HIGH
http://www.kentucky.com/,Lexington Herald Leader,leftcenter,HIGH
http://www.liberalmountain.com/,Liberal Mountain,leftcenter,HIGH
https://lifehacker.com/,Lifehacker,leftcenter,HIGH
https://www.liveleak.com/,LiveLeak,leftcenter,HIGH
https://www.lamag.com/,Los Angeles Magazine,leftcenter,HIGH
http://mainebeacon.com/,Maine Beacon,leftcenter,HIGH
https://mainichi.jp,Mainichi Shimbun,leftcenter,HIGH
https://www.malaysiakini.com/,Malaysiakini,leftcenter,MIXED
http://maplight.org/,Maplight,leftcenter,HIGH
http://www.mcclatchydc.com/,McClatchyDC,leftcenter,HIGH
http://www.mediafiledc.com,MediaFile,leftcenter,HIGH
https://medium.com/,Medium,leftcenter,MIXED
http://www.metro.us/,Metro,leftcenter,HIGH
http://metro.co.uk/,Metro UK,leftcenter,MIXED
https://www.nhregister.com/,New Haven Register,leftcenter,HIGH
http://mexiconewsdaily.com/,Mexico Daily News,leftcenter,HIGH
https://www.miamiherald.com,Miami Herald,leftcenter,HIGH
https://mic.com/,Mic,leftcenter,HIGH
https://www.migrationpolicy.org,Migration Policy Institute,leftcenter,HIGH
http://www.jsonline.com/,Milwaukee Journal-Sentinel,leftcenter,HIGH
http://www.startribune.com/,Minneapolis Star Tribune,leftcenter,HIGH
https://www.mprnews.org/,Minnesota Public Radio (MPR),leftcenter,HIGH
https://www.minnpost.com,MinnPost,leftcenter,HIGH
http://www.mintpressnews.com/,Mint Press News,leftcenter,MIXED
https://news.mongabay.com,Mongabay,leftcenter,HIGH
http://monthlyreview.org/,Monthly Review,leftcenter,HIGH
https://themoscowtimes.com/,Moscow Times,leftcenter,HIGH
https://www.motherjones.com/,Mother Jones,leftcenter,HIGH
https://www.mnn.com,Mother Nature Network,leftcenter,HIGH
https://mothership.sg,Mothership,leftcenter,MIXED
https://www.mtdemocrat.com,Mountain Democrat,leftcenter,HIGH
https://www.msn.com/,MSN.com (MSN News),leftcenter,HIGH
http://www.muncievoice.com/,Muncie Voice,leftcenter,HIGH
http://mwcnews.net/,MWC News – Media With Conscience,leftcenter,HIGH
http://www.nakedcapitalism.com/,Naked Capitalism,leftcenter,HIGH
https://www.naplesnews.com,Naples Daily News,leftcenter,HIGH
http://www.naacp.org/,National Association for the Advancement of Colored People (NAACP),leftcenter,HIGH
https://transequality.org,National Center for Transgender Equality (NCTE),leftcenter,HIGH
http://natmonitor.com/,National Monitor,leftcenter,HIGH
http://www.nationalnewswatch.com/,National Newswatch,leftcenter,HIGH
https://www.nationalobserver.com/,National Observer (Canada),leftcenter,HIGH
http://www.youthrights.org/,National Youth Rights Association,leftcenter,HIGH
https://resourcegovernance.org/,Natural Resource Governance Institute,leftcenter,HIGH
https://www.nature.org,Nature Conservancy,leftcenter,HIGH
http://www.nbcnews.com/,NBC News,leftcenter,HIGH
https://www.nbcnewyork.com,NBCNewYork.com,leftcenter,HIGH
http://www.ncpolicywatch.com/,NC Policy Watch,leftcenter,HIGH
https://www.ndtv.com/,NDTV,leftcenter,MIXED
https://www.newamerica.org/,New America,leftcenter,HIGH
http://www.necn.com/,New England Cable News (NECN),leftcenter,HIGH
https://www.neweurope.eu/,New Europe,leftcenter,HIGH
https://newleftreview.org/,New Left Review,leftcenter,HIGH
https://newmatilda.com/,New Matilda,leftcenter,HIGH
https://newmoderate.com/,New Moderate,leftcenter,HIGH
https://www.nydailynews.com/,New York Daily News,leftcenter,MIXED
https://www.nytimes.com/,New York Times,leftcenter,HIGH
https://www.newsandguts.com/,News and Guts,leftcenter,MOSTLY FACTUAL
http://kfor.com/,News Channel 4 (KFOR.com),leftcenter,HIGH
https://www.newsdeeply.com,News Deeply,leftcenter,HIGH
https://www.newsday.com/,Newsday,leftcenter,HIGH
http://www.newser.com,Newser,leftcenter,HIGH
https://www.newsy.com/,Newsy,leftcenter,HIGH
https://www.npr.org/sections/news/,NPR (National Public Radio),leftcenter,HIGH
https://occupyindependents.com/,Occupy Independents,leftcenter,MIXED
http://www.ocweekly.com/,OC Weekly,leftcenter,HIGH
http://www.oilandwaterdontmix.org/,Oil and Water Don’t Mix,leftcenter,HIGH
https://www.oneindia.com/,OneIndia,leftcenter,MIXED
https://www.opendemocracy.net/,openDemocracy,leftcenter,HIGH
https://www.opposingviews.com/,Opposing Views,leftcenter,MIXED
https://www.orlandosentinel.com,Orlando Sentinel,leftcenter,HIGH
https://ourworldindata.org,Our World In Data,leftcenter,HIGH
http://www.outsidethebeltway.com/,Outside The Beltway,leftcenter,HIGH
http://www.ozy.com/,Ozy Media,leftcenter,HIGH
https://psmag.com/,Pacific Standard Magazine,leftcenter,HIGH
https://www.palmbeachdailynews.com/,Palm Beach Daily News,leftcenter,HIGH
https://patrioticmillionaires.org,Patriotic Millionaires,leftcenter,HIGH
https://www.pbs.org/newshour/,PBS NewsHour,leftcenter,NA
https://www.inquirer.com/,Philadelphia Inquirer,leftcenter,HIGH
https://www.inquirer.net/,Philippine Daily Inquirer,leftcenter,HIGH
http://www.phoenixnewtimes.com/,Phoenix New Times,leftcenter,HIGH
http://politicalcritique.org/,Political Critique,leftcenter,NA
http://politicsthatwork.com/,Politics That Work,leftcenter,MOSTLY FACTUAL
https://www.polygon.com/,Polygon,leftcenter,HIGH
http://www.populationconnection.org,Population Connection,leftcenter,HIGH
http://www.pressherald.com/,Portland Press-Herald,leftcenter,HIGH
https://pamplinmedia.com,Portland Tribune,leftcenter,MIXED
https://www.positive.news,Positive News,leftcenter,HIGH
https://www.pri.org/,Public Radio International (PRI),leftcenter,HIGH
https://www.project-syndicate.org/,Project Syndicate,leftcenter,HIGH
https://www.propublica.org/,Propublica,leftcenter,HIGH
https://www.prospectmagazine.co.uk/,Prospect Magazine,leftcenter,HIGH
http://www.providencejournal.com/,The Providence Journal,leftcenter,HIGH
https://www.citizen.org/,Public Citizen,leftcenter,HIGH
https://qz.com/,Quartz,leftcenter,HIGH
http://www.rfa.org/english/,Radio Free Asia,leftcenter,HIGH
https://www.newsobserver.com/,Raleigh News and Observer,leftcenter,HIGH
https://rationalwiki.org/wiki/Main_Page,RationalWiki,leftcenter,HIGH
http://religionnews.com,Religion News Service (RNS),leftcenter,HIGH
https://www.rgj.com/,Reno Gazette Journal,leftcenter,HIGH
https://represent.us/,Represent.Us,leftcenter,HIGH
https://www.revealnews.org/,Reveal – Center for Investigative Reporting,leftcenter,HIGH
http://rightweb.irc-online.org,Right Web,leftcenter,HIGH
http://www.roanoke.com/,Roanoke Times,leftcenter,HIGH
https://www.heraldonline.com/,Rock Hill Herald,leftcenter,HIGH
https://rooseveltinstitute.org/,Roosevelt Institute,leftcenter,HIGH
http://rudaw.net/english,Rudaw,leftcenter,HIGH
https://www.sacbee.com,Sacramento Bee,leftcenter,HIGH
http://www.sltrib.com/,Salt Lake Tribune,leftcenter,HIGH
https://www.expressnews.com/,San Antonio Express-News,leftcenter,HIGH
https://www.sandiegoreader.com,San Diego Reader,leftcenter,HIGH
https://www.sfchronicle.com/,San Francisco Chronicle,leftcenter,HIGH
http://www.sfexaminer.com,San Francisco Examiner,leftcenter,HIGH
https://sfglobe.com/,San Francisco Globe,leftcenter,MIXED
https://www.mercurynews.com/,San Jose Mercury News,leftcenter,HIGH
https://www.sanluisobispo.com/,San Luis Obispo Tribune,leftcenter,HIGH
http://www.independent.com/,Santa Barbara Independent,leftcenter,HIGH
https://www.sapiens.org,Sapiens,leftcenter,HIGH
http://saudigazette.com.sa,Saudi Gazette,leftcenter,HIGH
https://sciencing.com/,Sciencing,leftcenter,HIGH
https://www.scoopwhoop.com,ScoopWhoop,leftcenter,MIXED
https://scroll.in/,Scroll.in,leftcenter,HIGH
http://www.seattlepi.com/,Seattle Post-Intelligencer,leftcenter,HIGH
http://www.seattletimes.com/,Seattle Times,leftcenter,HIGH
https://secondnexus.com,Second Nexus,leftcenter,MOSTLY FACTUAL
https://www.sentencingproject.org/,Sentencing Project,leftcenter,HIGH
http://www.sfgate.com/,SFGate,leftcenter,HIGH
http://shameproject.com/,Shame Project,leftcenter,HIGH
https://sojo.net/,Sojourners (Soho),leftcenter,HIGH
https://www.sootoday.com/,SooToday.com,leftcenter,HIGH
https://www.scmp.com,South China Morning Post,leftcenter,MIXED
http://www.sbs.com.au/,Special Broadcasting Service (SBS),leftcenter,HIGH
http://www.spiegel.de/international/,Spiegel Online,leftcenter,HIGH
http://www.stltoday.com/,St. Louis Post-Dispatch,leftcenter,HIGH
http://www.twincities.com/,St. Paul Pioneer Press,leftcenter,HIGH
https://www.nj.com/starledger/,Star-Ledger,leftcenter,HIGH
http://www.silive.com/,Staten Island Advance,leftcenter,HIGH
https://stepfeed.com,StepFeed,leftcenter,MIXED
http://www.stopfake.org/,StopFake,leftcenter,HIGH
https://www.stuff.co.nz/,Stuff,leftcenter,HIGH
https://sunlightfoundation.com/,Sunlight Foundation,leftcenter,HIGH
https://www.swissinfo.ch/,SWI – Swissinfo.ch,leftcenter,HIGH
http://www.syriahr.com/en/,Syrian Observatory for Human Rights (SOHR),leftcenter,HIGH
https://www.tabletmag.com/,Tablet Magazine,leftcenter,HIGH
https://www.taiwannews.com.tw/,Taiwan News,leftcenter,MOSTLY FACTUAL
https://www.tampabay.com,Tampa Bay Times,leftcenter,HIGH
https://tarbell.org,Tarbell,leftcenter,HIGH
https://www.taxjustice.net/,Tax Justice Network,leftcenter,HIGH
http://www.taxpolicycenter.org,Tax Policy Center,leftcenter,HIGH
https://techcrunch.com,TechCrunch,leftcenter,HIGH
https://www.techdirt.com,Techdirt,leftcenter,HIGH
https://www.texasmonthly.com,Texas Monthly,leftcenter,HIGH
https://www.texastribune.org/,Texas Tribune,leftcenter,HIGH
http://www.theage.com.au/,The Age (Australia),leftcenter,HIGH
http://www.asahi.com/ajw,The Asahi Shimbun,leftcenter,HIGH
https://www.app.com,The Asbury Park Press,leftcenter,HIGH
https://www.theautomaticearth.com/,The Automatic Earth,leftcenter,HIGH
https://thebaffler.com/,The Baffler,leftcenter,HIGH
https://www.thebipartisanpress.com,The Bipartisan Press,leftcenter,HIGH
https://www.brownsvilleherald.com,The Brownsville Herald,leftcenter,HIGH
https://budapestbeacon.com/,The Budapest Beacon,leftcenter,HIGH
http://cepr.net,The Center for Economic and Policy Research,leftcenter,HIGH
https://tcf.org/,The Century Foundation,leftcenter,HIGH
http://www.thechristianleft.org/,The Christian Left,leftcenter,HIGH
https://www.thecitizen.org.au,The Citizen,leftcenter,HIGH
https://thecity.nyc/,The City,leftcenter,HIGH
https://coloradosun.com/,The Colorado Sun,leftcenter,HIGH
https://canadians.org/,The Council of Canadians,leftcenter,HIGH
http://www.courier-journal.com/,The Courier-Journal,leftcenter,HIGH
http://www.dailyclimate.org/,The Daily Climate,leftcenter,HIGH
http://dailyhive.com/,Daily Hive,leftcenter,HIGH
http://www.dailytarheel.com/,The Daily Tarheel,leftcenter,HIGH
http://economictimes.indiatimes.com/,The Economic Times,leftcenter,HIGH
http://www.ecfr.eu/,The European Council on Foreign Relations (ECFR),leftcenter,HIGH
https://www.lehighvalleylive.com,The Express-Times (Lehigh Valley),leftcenter,HIGH
https://forward.com/,The Forward,leftcenter,HIGH
https://www.readfrontier.org,The Frontier,leftcenter,HIGH
https://www.theguardian.com,The Guardian,leftcenter,MOSTLY FACTUAL
http://www.heraldnet.com/,The Herald (Everett),leftcenter,HIGH
http://thehilltalk.com,The Hill Talk,leftcenter,HIGH
http://newsite.thehindu.com/,The Hindu,leftcenter,HIGH
https://www.independent.co.uk/us,The Independent,leftcenter,HIGH
https://theintercept.com/,The Intercept,leftcenter,HIGH
http://www.irishtimes.com/,The Irish Times,leftcenter,HIGH
http://www.irrawaddy.com/,The Irrawaddy,leftcenter,HIGH
http://www.jpost.com/Jerusalem-Report,The Jerusalem Report,leftcenter,HIGH
http://www.lohud.com/,The Journal News,leftcenter,HIGH
http://www.koreatimes.co.kr,The Korea Times,leftcenter,MIXED
https://www.thelist.com/,The List,leftcenter,MIXED
http://www.thelocal.no/,The Local (Norway),leftcenter,HIGH
http://themoderatevoice.com/,The Moderate Voice,leftcenter,HIGH
https://www.themonthly.com.au/,The Monthly (Australia),leftcenter,HIGH
http://www.nationinstitute.org/,The Nation Institute,leftcenter,HIGH
https://www.alaraby.co.uk/english,The New Arab,leftcenter,HIGH
https://thenewtropic.com,The New Tropic,leftcenter,HIGH
http://www.thenewstribune.com/,The News Tribune,leftcenter,HIGH
https://www.newstimes.com/,The News-Times (Danbury),leftcenter,HIGH
https://thenextweb.com,The Next Web,leftcenter,HIGH
https://www.theguardian.com/observer,The Observer (UK),leftcenter,HIGH
https://www.theodysseyonline.com,The Odyssey Online,leftcenter,MIXED
http://www.theolympian.com,The Olympian,leftcenter,HIGH
https://www.palmbeachpost.com,The Palm Beach Post,leftcenter,HIGH
http://www.pennlive.com/,The Patriot-News,leftcenter,HIGH
http://www.cleveland.com/plaindealer/,The Plain Dealer,leftcenter,HIGH
http://www.pressdemocrat.com,The Press Democrat,leftcenter,HIGH
http://pulsegulfcoast.com/,The Pulse,leftcenter,HIGH
http://www.northjersey.com/,The Record (New Jersey),leftcenter,HIGH
https://www.theringer.com,The Ringer,leftcenter,HIGH
http://www.santafenewmexican.com,The Santa Fe New Mexican,leftcenter,HIGH
https://www.thesaturdaypaper.com.au/,The Saturday Paper,leftcenter,HIGH
http://www.theskimm.com/,The Skimm,leftcenter,HIGH
http://www.thestate.com/,The State,leftcenter,HIGH
https://www.statepress.com,The State Press (Arizona),leftcenter,HIGH
http://www.thestranger.com/,The Stranger,leftcenter,HIGH
http://thesunmagazine.org/,The Sun Magazine,leftcenter,HIGH
https://www.smh.com.au,The Sydney Morning Herald,leftcenter,HIGH
https://thetab.com/,The Tab,leftcenter,HIGH
https://www.thetrace.org,The Trace,leftcenter,HIGH
https://thetyee.ca/,The Tyee,leftcenter,HIGH
https://thevarsity.ca/,The Varsity,leftcenter,HIGH
https://www.theverge.com/,The Verge,leftcenter,HIGH
http://pilotonline.com/,The Virginian-Pilot,leftcenter,HIGH
https://www.theweek.co.uk,The Week UK,leftcenter,HIGH
http://wilderness.org/,The Wilderness Society,leftcenter,HIGH
https://thewire.in/,The Wire – India,leftcenter,HIGH
http://www.thisisthezerohour.com/,The Zero Hour,leftcenter,HIGH
https://www.thewrap.com,TheWrap,leftcenter,MIXED
http://news.trust.org/,Thomson Reuters Foundation,leftcenter,HIGH
https://www.thrillist.com,Thrillist,leftcenter,HIGH
https://time.com/,Time Magazine,leftcenter,HIGH
https://timeline.com,Timeline,leftcenter,HIGH
http://www.timescolonist.com/,Times-Colonist,leftcenter,HIGH
http://www.timesheadline.com,Times Headline,leftcenter,MIXED
http://www.timesofisrael.com/,Times of Israel,leftcenter,HIGH
http://www.nola.com/#/0,The Times-Picayune,leftcenter,HIGH
https://www.tmz.com/,TMZ,leftcenter,MIXED
https://toinformistoinfluence.com/,To Inform is to Influence,leftcenter,HIGH
http://www.tomdispatch.com/,TomDispatch.com,leftcenter,HIGH
https://www.thestar.com/,Toronto Star,leftcenter,HIGH
https://uawire.org/,UAWire,leftcenter,MIXED
http://www.unicornriot.ninja/,Unicorn Riot,leftcenter,HIGH
https://www.ucsusa.org,Union of Concerned Scientists,leftcenter,HIGH
http://www.uft.org/,United Federation of Teachers (UFT),leftcenter,HIGH
https://www.universitybusiness.com/,University Business,leftcenter,HIGH
https://www.urban.org/,Urban Institute,leftcenter,HIGH
https://www.usatoday.com,USA Today,leftcenter,HIGH
https://www.usnews.com/,US News World Report,leftcenter,HIGH
http://upr.org,Utah Public Radio (UPR),leftcenter,HIGH
https://www.uticaod.com,Utica Observer-Dispatch,leftcenter,HIGH
https://variety.com/,Variety Magazine,leftcenter,HIGH
https://www.vice.com/,Vice Media,leftcenter,HIGH
https://www.victoriaadvocate.com/,Victoria Advocate,leftcenter,HIGH
https://www.virginiamercury.com,Virginia Mercury,leftcenter,HIGH
http://www.votevets.org/,VoteVets.org,leftcenter,HIGH
http://www.vulture.com,Vulture,leftcenter,HIGH
https://www.walesonline.co.uk/,WalesOnline,leftcenter,HIGH
http://www.washingtonblade.com/,Washington Blade,leftcenter,HIGH
https://washingtonmonthly.com,Washington Monthly,leftcenter,HIGH
https://www.washingtonpost.com/,Washington Post,leftcenter,HIGH
https://www.westernmassnews.com/,Western Mass News,leftcenter,HIGH
http://wgntv.com/,WGN News,leftcenter,HIGH
https://www.wikileaks.org/,WikiLeaks,leftcenter,MIXED
https://wingsoverscotland.com,Wings Over Scotland,leftcenter,HIGH
https://www.wired.com/,Wired Magazine,leftcenter,HIGH
http://www.wnyc.org/,WNYC,leftcenter,HIGH
https://www.wilsoncenter.org/,Woodrow Wilson International Center for Scholars,leftcenter,HIGH
http://www.worldpolicy.org/,World Policy Institute,leftcenter,HIGH
https://www.worldcrunch.com/,WorldCrunch,leftcenter,HIGH
https://wsvn.com,WSVN.com,leftcenter,HIGH
http://www.news.cn/english/,Xinhua News Agency,leftcenter,MIXED
https://news.yahoo.com/,Yahoo News,leftcenter,HIGH
https://yaleglobal.yale.edu,YaleGlobal Online,leftcenter,HIGH
http://www.ynetnews.com/,YnetNews,leftcenter,HIGH
http://www.ydr.com/,York Daily Record,leftcenter,HIGH
https://www.yorkdispatch.com,York Dispatch,leftcenter,HIGH
https://youthradio.org/,Youth Radio,leftcenter,HIGH
https://www.12news.com/,12 News (KPNX),center,HIGH
https://www.38north.org,38 North,center,HIGH
https://www.680news.com/,680 News,center,HIGH
https://1010wins.radio.com/,1010 Wins AM,center,HIGH
https://www.abc12.com/,ABC12 News (WJRT),center,HIGH
https://news.abs-cbn.com/,ABS-CBN News,center,HIGH
https://www.adfontesmedia.com/,Ad Fontes Media,center,HIGH
https://www.adweek.com/,Adweek,center,HIGH
https://africacheck.org,Africa Check,center,HIGH
http://www.africanews.com/,Africa News,center,HIGH
https://www.afp.com/en/home,AFP (Agence France Presse),center,HIGH
http://www.ansa.it,Agenzia Nazionale Stampa Associata (ANSA),center,HIGH
https://www.agerpres.ro/english,Agerpres,center,HIGH
https://www.airforcetimes.com/,Air Force Times,center,HIGH
https://airwars.org/,Airwars,center,HIGH
https://english.alarabiya.net/,Al Arabiya,center,HIGH
http://www.albawaba.com/,Al Bawaba,center,HIGH
http://eng.majalla.com/,Al Majalla,center,HIGH
https://www.alreporter.com/,Alabama Political Reporter,center,HIGH
https://altoday.com/,Alabama Today,center,HIGH
https://democratherald.com/,Albany Democrat Herald,center,HIGH
https://allafrica.com,AllAfrica,center,HIGH
http://securingdemocracy.gmfus.org/,Alliance for Securing Democracy,center,HIGH
https://www.amarillo.com,Amarillo Globe-News,center,HIGH
https://www.americanheritage.com,American Heritage,center,HIGH
https://americanmilitarynews.com,American Military News,center,MOSTLY FACTUAL
https://www.americanpressinstitute.org,American Press Institute (API),center,VERY HIGH
https://news.amomama.com/,AmoMama,center,MOSTLY FACTUAL
https://www.independentmail.com/,Anderson Independent Mail,center,HIGH
https://arcdigital.media/,Arc Digital,center,HIGH
https://azcapitoltimes.com/,Arizona Capitol Times,center,HIGH
https://www.armytimes.com,Army Times,center,HIGH
https://arstechnica.com,Ars Technica,center,HIGH
https://www.courier-tribune.com/,Asheboro Courier-Tribune,center,HIGH
https://www.asiatimes.com,Asia Times,center,HIGH
https://apnews.com/,Associated Press,center,HIGH
https://www.atlasobscura.com/,Atlas Obscura,center,HIGH
https://ballotpedia.org/Main_Page,Ballotpedia,center,VERY HIGH
http://www.bangkokpost.com/,The Bangkok Post,center,HIGH
https://www.baxterbulletin.com,The Baxter Bulletin,center,HIGH
http://en.bbarta24.net/,Bbarta24,center,HIGH
http://www.belfercenter.org/,The Belfer Center for Science and International Affairs,center,HIGH
https://www.bnd.com/,Belleville News-Democrat,center,HIGH
https://www.bellingcat.com/,Bellingcat,center,HIGH
https://www.bettergov.org/,Better Government Association,center,HIGH
https://www.bignewsnetwork.com,Big News Network,center,MOSTLY FACTUAL
https://bigthink.com/,Big Think,center,HIGH
https://bismarcktribune.com/,Bismarck Tribune,center,HIGH
https://us.blastingnews.com,Blasting News,center,HIGH
https://www.bleepingcomputer.com,Bleeping Computer,center,HIGH
http://bnonews.com/,BNO News,center,HIGH
https://www.bozemandailychronicle.com/,Bozeman Daily Chronicle,center,HIGH
http://www.bridgemi.com,Bridge Magazine,center,HIGH
https://thebulletin.org/,Bulletin of the Atomic Scientists,center,VERY HIGH
https://www.bullshido.net/,Bullshido,center,HIGH
http://www.burnettcountysentinel.com,Burnett County Sentinel,center,MOSTLY FACTUAL
http://www.business2community.com/,Business 2 Community,center,HIGH
https://www.c-span.org/,C-SPAN,center,VERY HIGH
https://www.cpac.ca/en/,Canadian Public Affairs Channel (CPAC),center,HIGH
http://www.capecodtimes.com,Cape Cod Times,center,HIGH
https://capitolfax.com,Capitol Fax,center,HIGH
https://trib.com/,Casper Star-Tribune,center,HIGH
https://www.castanet.net/,Castanet,center,HIGH
https://cdt.org,Center for Democracy and Technology,center,HIGH
http://www.opensecrets.org/,Center for Responsive Politics (Open Secrets),center,VERY HIGH
https://www.csis.org/,Center for Strategic and International Studies,center,VERY HIGH
https://www.charitynavigator.org/,Charity Navigator,center,HIGH
https://www.timesfreepress.com,Times Free Press,center,HIGH
http://www.chinookobserver.com,Chinook Observer,center,HIGH
http://www.csmonitor.com/,Christian Science Monitor,center,HIGH
http://cityandstateny.com/,City and State New York,center,NA
https://www.cnet.com/,CNET,center,HIGH
http://crfb.org/,Committee for a Responsible Federal Budget,center,VERY HIGH
https://www.ced.org/,Committee for Economic Development,center,HIGH
https://www.cpj.org/,Committee to Protect Journalists,center,VERY HIGH
